Title,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation
"Maison de bord de mer, 50m plage et marché","Châtelaillon-Plage, Nouvelle-Aquitaine, France",166 € ,,1 447 €,,6 voyageurs , 3 chambres , 5 lits , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale']",https://www.airbnb.fr/rooms/54209009?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260998_0CHtSd3khIpej%2BUg&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.07115,-1.09276,33,01/06/2024 - 30/09/2024
Maisonette pour 4 Personnes à 500 mètres de la mer,"Yves, Nouvelle-Aquitaine, France",55 € ,,471 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'Télévision', 'Lave-linge', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/626917411118318567?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_60MR6L3ixYRHiUOI&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.055,-1.0818,0,01/06/2024 - 30/09/2024
⭐️ Studio principauté du Casino ⭐️,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",65 €,59 € ,536 €,"4,67 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Parking gratuit sur place', 'Piscine Partagé', 'Animaux acceptés', 'Télévision', 'Patio ou balcon', 'Réfrigérateur']",https://www.airbnb.fr/rooms/580824837347842777?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_u8WlJwn%2FrSotogu2&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.07567,-1.09386,30,01/06/2024 - 30/09/2024
Agréable maison à 100m de la plage et du parc.,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",110 € ,,942 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptés', 'TV HD 55"" avec télévision par câble haut de gamme', 'Lave-linge (Gratuit) dans le logement', 'Climatisation centrale', 'Baignoire']",https://www.airbnb.fr/rooms/53898385?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_xznd0Vt7gVYeQMPO&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.07763,-1.09162,13,01/06/2024 - 30/09/2024
Studio refait neuf avec balcon,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",50 € ,,463 €,,2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Piscine Partagé', 'Télévision', 'Lave-linge', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/44574284?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_Bhwyx78fpPx10QW5&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.0766,-1.0922,13,01/06/2024 - 30/09/2024
Appartement mezzanine.4 pers,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",63 € ,,540 €,"5,0 ·",4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Garage résidentiel gratuit sur place', 'Télévision', 'Patio ou balcon\xa0: privé(e)', 'Four à micro-ondes', 'Séjours longue durée autorisés']",https://www.airbnb.fr/rooms/884850119031277924?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_eZG%2BqodlRkAFnS27&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.0756,-1.09268,0,01/06/2024 - 30/09/2024
Maison Chatelaillon-Plage 10mn de La Rochelle,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",130 € ,,1 076 €,,6 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Animaux acceptés', 'TV 102""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation\xa0: système split sans évacuation']",https://www.airbnb.fr/rooms/31707183?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_OoE4mZd812zC56sG&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.06645,-1.08294,14,01/06/2024 - 30/09/2024
Studio balcon face mer  (#14),"Châtelaillon-Plage, Nouvelle-Aquitaine, France",91 € ,,781 €,,2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine', 'Animaux acceptés', 'Télévision', 'Dépôt de bagages autorisé', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/17680250?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_nKCwyojbaH0CT4z%2B&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.07574,-1.09477,36,01/06/2024 - 30/09/2024
Le Clos Chatel villa piscine et spa La PLAGE,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",409 € ,,3 049 €,,6 voyageurs , 3 chambres , 6 lits , 3 salles de bain,"['Vue sur la cour', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Privé', 'Jacuzzi privé', 'Animaux acceptés', 'Télévision']",https://www.airbnb.fr/rooms/27039032?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_io0tepMFywwsGd%2Bo&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.06918,-1.08892,25,01/06/2024 - 30/09/2024
charmant logement tout confort,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",55 € ,,486 €,,2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 1\xa0place', ""Piscine Privé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques, chauffée)"", 'Animaux acceptés', 'TV HD', 'Station de recharge pour véhicules électriques', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/546322567126230602?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_B3EFUW0Seosp5s4B&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.0668,-1.0843,0,01/06/2024 - 30/09/2024
1 Appartement T2 rez de jardin à 150 m de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",95 € ,,790 €,"4,95 ·",4 voyageurs , 1 chambre , 2 lits , 1 salle de bain et 1 toilette,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/18163117?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_CUREQ8dS1fWdPZet&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.06471,-1.08931,0,01/06/2024 - 30/09/2024
Appartement T2 vue et accès Mer,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",60 € ,,514 €,,4 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"[""Vue sur l'océan"", 'Accès à la plage', 'Cuisine', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/933863464553414788?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_sbnbqVM7TwDK7DnL&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.062080119070224,-1.091572468414301,0,01/06/2024 - 30/09/2024
Maison à deux pas de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",169 € ,,1 487 €,"5,0 ·",6 voyageurs , 2 chambres , 4 lits , 1 salle de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale', 'Lit parapluie\xa0: toujours dans le logement']",https://www.airbnb.fr/rooms/866456765953800223?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_84lQjO0RLbmbdSH7&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.0723,-1.0926,9,01/06/2024 - 30/09/2024
20mètres Plage - Maison -Jacuzzi - Wifi - Terrasse,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",130 € ,,1 076 €,,2 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Vue sur le jardin', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Vitesse du réseau wifi\xa0: 14\xa0Mbps', 'Espace de travail dédié', 'Stationnement gratuit sur place\xa0: 1\xa0place', 'Jacuzzi privé\xa0: disponible à certaines périodes, ouverture 24h/24', 'Animaux acceptés', 'TV HD 42""', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/36910224?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_ao3yEqA%2BJx2QBe4m&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.08084,-1.0945,15,01/06/2024 - 30/09/2024
Face à l'océan à Chatelaillon Plage,"Châtelaillon-Plage, Poitou-Charentes, France",82 € ,,678 €,"4,69 ·",4 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Patio ou balcon', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/9022854?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696260999_eO3XC2usdOoBSptT&previous_page_section_name=1000&federated_search_id=79d2fc68-a00a-46db-ba7d-1fb25860b828,46.08235,-1.09473,47,01/06/2024 - 30/09/2024
Maison familiale à 150 m de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",220 € ,,1 963 €,"5,0 ·",9 voyageurs , 4 chambres , 6 lits , 3 salles de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit dans la rue', 'TV avec abonnement standard au câble', 'Lave-linge', 'Sèche-linge', 'Baignoire']",https://www.airbnb.fr/rooms/48522330?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_fEWy1r%2BjtR6zMhfA&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.06661,-1.09199,13,01/06/2024 - 30/09/2024
Villa Neptune 5* - Face plage et Océan- Piscine,,706 € ,,5 989 €,,10 voyageurs , 5 chambres , 8 lits , 5 salles de bain,"['Vue sur le jardin', 'Vue sur la baie', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place', 'Piscine Privé (disponible à certaines périodes)']",https://www.airbnb.fr/rooms/48748493?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_M5LtvAtj%2BPQnct2O&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0713,-1.0929,42,01/06/2024 - 30/09/2024
Maison à deux pas de la plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",169 € ,,1 487 €,"5,0 ·",6 voyageurs , 2 chambres , 4 lits , 1 salle de bain,"['Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Arrière-cour privée – Clôture intégrale', 'Lit parapluie\xa0: toujours dans le logement']",https://www.airbnb.fr/rooms/866456765953800223?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_hv48OhBg300THcab&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0723,-1.0926,9,01/06/2024 - 30/09/2024
Le clos de Chatel Spa/ 6 vélos à 500m marché,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",325 € ,,2 461 €,,6 voyageurs , 3 chambres , 6 lits , 3 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Jacuzzi privé', 'Animaux acceptés', 'Télévision', 'Lave-linge']",https://www.airbnb.fr/rooms/26821467?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_w1PS0nqMQ6mJd%2BmV&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0669,-1.08488,36,01/06/2024 - 30/09/2024
Face à l'océan à Chatelaillon Plage,"Châtelaillon-Plage, Poitou-Charentes, France",82 € ,,678 €,,4 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Patio ou balcon', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/9022854?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_g9ZrfGixPm%2B5%2BpkO&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.08235,-1.09473,47,01/06/2024 - 30/09/2024
Studio refait neuf avec balcon,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",50 € ,,463 €,"5,0 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Piscine Partagé', 'Télévision', 'Lave-linge', 'Réfrigérateur', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/44574284?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_S62SNDdOzDQg%2B3rr&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0766,-1.0922,13,01/06/2024 - 30/09/2024
Maison de vacances « La Lézarde »,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",129 € ,,1 171 €,,4 voyageurs , 2 chambres , 3 lits , 3 salles de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Accès plage\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Allée de stationnement gratuite sur place\xa0: 1\xa0place', ""Piscine Privé intérieure (disponible à certaines périodes, heures d'ouverture spécifiques)"", 'TV HD']",https://www.airbnb.fr/rooms/896965128196924589?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_LEyHkZd8vGiedqrt&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.08061,-1.08174,0,01/06/2024 - 30/09/2024
Studio 2 pas de la mer/SPA NUXE Châtelaillon-Plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",66 €,53 € ,455 €,"4,97 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Vue sur le jardin', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Patio ou balcon\xa0: commun(e)', 'Arrière-cour partagée – Clôture intégrale', 'Dépôt de bagages autorisé']",https://www.airbnb.fr/rooms/696774583626441026?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_5%2B8o%2FK6YwJo3Wzch&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0579,-1.08356,0,01/06/2024 - 30/09/2024
Studio balcon face N.13,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",91 € ,,781 €,"4,86 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Partagé', 'Animaux acceptés', 'Télévision', 'Patio ou balcon', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/17692175?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_he3Rd86eBM29XAwG&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0771,-1.09348,21,01/06/2024 - 30/09/2024
Maison de Thimotée,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",55 € ,,471 €,"4,64 ·",2 voyageurs , Studio , 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Télévision', 'Four à micro-ondes']",https://www.airbnb.fr/rooms/25930255?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_dx7u4BtGiqozGIVV&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.06944,-1.09175,34,01/06/2024 - 30/09/2024
Maison à 150m de la plage ☀️⛱,"Angoulins, Nouvelle-Aquitaine, France",75 € ,,690 €,,4 voyageurs , 2 chambres , 2 lits , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Chaise haute', 'Sèche-cheveux']",https://www.airbnb.fr/rooms/52836501?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_LCJ3j%2B%2FuEQ4uoVjT&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.09493,-1.10018,13,01/06/2024 - 30/09/2024
LES BOUCHARLEURS studio accès direct mer-thalasso,"Châtelaillon-Plage, Aquitaine Limousin Poitou-Charentes, France",70 €,63 € ,540 €,"4,69 ·",2 voyageurs , 1 chambre , 2 lits , 1 salle de bain,"['Accès plage ou bord de mer', 'Cuisine', 'Stationnement gratuit sur place\xa0: 1\xa0place', ""Piscine Partagé extérieure (disponible à certaines périodes, heures d'ouverture spécifiques)"", 'TV HD 50""', 'Lave-linge (Gratuit) dans le logement', 'Sèche-cheveux', 'Réfrigérateur']",https://www.airbnb.fr/rooms/14228563?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261866_GQVWISAy4qel7Uzj&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.0569,-1.0872,0,01/06/2024 - 30/09/2024
Maison face à l'océan,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",102 € ,,868 €,"5,0 ·",4 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Accès à la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Télévision', 'Lave-linge', 'Patio ou balcon\xa0: privé(e)', 'Lit parapluie\xa0: toujours dans le logement']",https://www.airbnb.fr/rooms/868718163734933447?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261867_KSvaMv0eVqrEV4Dy&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.08099,-1.09452,0,01/06/2024 - 30/09/2024
Appt + jardinet MER 2 pers à Châtelaillon-Plage,"Châtelaillon-Plage, Nouvelle-Aquitaine, France",59 € ,,495 €,,3 voyageurs , 1 chambre , 1 lit , 1 salle de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Accès plage ou bord de mer\xa0: Public ou partagé', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'TV avec télévision par câble haut de gamme', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/36521335?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261867_Ed2gP%2Bt97%2B075Y3t&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.06354,-1.09115,0,01/06/2024 - 30/09/2024
1908 Maison Emile à deux pas de la plage,"Châtelaillon-Plage, Poitou-Charentes, France",210 € ,,1 916 €,,7 voyageurs , 4 chambres , 4 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV avec abonnement standard au câble', 'Lave-linge']",https://www.airbnb.fr/rooms/915326?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261867_wrue4Yb8E9bFLQ2%2F&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.07226,-1.09049,50,01/06/2024 - 30/09/2024
Une escale face à la mer  (T2 pour 4  personnes),"Châtelaillon-Plage, Nouvelle-Aquitaine, France",120 € ,,1 015 €,,4 voyageurs , 2 chambres , 3 lits , 1 salle de bain,"[""Vue sur l'océan"", 'Accès plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dédié', 'Parking gratuit sur place', 'Télévision', 'Lave-linge']",https://www.airbnb.fr/rooms/44157354?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696261867_mq%2BdQbHc3%2BtzKTbP&previous_page_section_name=1000&federated_search_id=cbd31cab-84ed-4ea3-b48a-01ef078f913e,46.08094,-1.0949,0,01/06/2024 - 30/09/2024
