Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Maison Mosse,Logement entier : logement . Chez Romain4 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Angoulins, Nouvelle-Aquitaine, France",81 EUR ,,722 EUR,"4,77 *",4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Arriere-cour', 'Lit pour bebe', 'Lit parapluie\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/850605749059008440?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_snE31dX%2Bu7sA%2FNB8&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.107,-1.1085,0,01/06/2024 - 30/09/2024,Angoulins,850605749059008440,81,maison,"'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'animaux acceptes', 'television', 'arriere-cour', 'lit pour bebe', 'lit parapluie\xa0: disponible sur demande'"
MAISON AVEC JARDIN AU CALME,Logement entier : logement . Chez Maria5 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",55 EUR ,,495 EUR,"4,33 *",5 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces a la plage', 'Refrigerateur']",https://www.airbnb.fr/rooms/630810111930423355?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_CFF9X5lnsTmhCvAG&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.05662,-1.07996,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,630810111930423355,55,maison,"'acces a la plage', 'refrigerateur'"
"Studio avec terrasse, La Rochelle",Logement entier : appartement en residence . Chez Aurelie2 voyageurs *  * Studio *  * 1 lit *  * 1 salle de bain,"La Rochelle, Nouvelle-Aquitaine, France",26 EUR,23 EUR ,246 EUR,"4,80 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon', 'Seche-cheveux']",https://www.airbnb.fr/rooms/33217496?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_8tfEPqeDNLsIHiGD&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.13974,-1.14989,20,01/06/2024 - 30/09/2024,La Rochelle,33217496,26,appartement,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon', 'seche-cheveux'"
Maisonnette a la plage,Logement entier : logement . Chez Carole2 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",80 EUR ,,686 EUR,"4,67 *",2 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Television', 'Chaise haute']",https://www.airbnb.fr/rooms/40344909?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_UdS7Nu3xZw%2Bp6wXI&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07536,-1.0928,65,01/06/2024 - 30/09/2024,Chatelaillon-Plage,40344909,80,maison,"'acces plage ou bord de mer', 'cuisine', 'television', 'chaise haute'"
Maison Jacuzzi wifi terrasse,Logement entier : logement . Chez Eric2 voyageurs *  * 1 chambre *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",140 EUR ,,1 179 EUR,"5,0 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi rapide (153\xa0Mbit/s)', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 1\xa0place', ""Jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'Animaux acceptes']",https://www.airbnb.fr/rooms/912292078685242702?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_Wak2BZvr4VXVOIlf&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07599822944078,-1.08566083006349,26,01/06/2024 - 30/09/2024,Chatelaillon-Plage,912292078685242702,140,maison,"'vue sur la cour', 'vue sur le jardin', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi rapide (153\xa0mbit/s)', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 1\xa0place', ""jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'animaux acceptes'"
Appart Reve de mer Residence un coin de bonheur,Logement entier : appartement . Chez Anne4 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",160 EUR,128 EUR ,1 081 EUR,"4,93 *",4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD 42""', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon', 'Arriere-cour privee - Cloture integrale', 'Depot de bagages autorise', 'Lit pour bebe\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/671086796070084022?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_p%2B8K8ya12QA5Wq4h&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.0581,-1.087,5,01/06/2024 - 30/09/2024,Chatelaillon-Plage,671086796070084022,160,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'tv hd 42""', 'lave-linge (gratuit) dans le logement', 'patio ou balcon', 'arriere-cour privee - cloture integrale', 'depot de bagages autorise', 'lit pour bebe\xa0: disponible sur demande'"
Chatelaillon-plage : Petite maison meublee 2 pers.,Logement entier : logement . Chez Emmanuel2 voyageurs *  * 1 chambre *  * 1 lit *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",79 EUR,71 EUR ,609 EUR,"5,0 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge', 'Climatisation centrale', 'Patio ou balcon\xa0: prive(e)', 'Seche-cheveux', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/947088692801789682?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_SbGq7wWVP7Pip%2F0Y&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.0742,-1.0812,35,01/06/2024 - 30/09/2024,Chatelaillon-Plage,947088692801789682,79,maison,"'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge', 'climatisation centrale', 'patio ou balcon\xa0: prive(e)', 'seche-cheveux', 'four a micro-ondes'"
Logement face a la mer 1,Logement entier : logement . Chez Jean Philippe6 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",88 EUR ,,788 EUR,,6 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Cuisine', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television']",https://www.airbnb.fr/rooms/822430425643666454?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_nfaYxIly2BNLje%2BH&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.05297,-1.08362,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,822430425643666454,88,logement,"'cuisine', 'espace de travail dedie', 'parking gratuit sur place', 'television'"
Studio moderne Angoulins,,"Angoulins, Aquitaine-Limousin-Poitou-Charentes, France",39 EUR ,,358 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Seche-cheveux', 'Refrigerateur', 'Four a micro-ondes', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/16224730?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_L97aSiAGZFm9qcuR&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.10342,-1.10259,0,01/06/2024 - 30/09/2024,Angoulins,16224730,39,appartement,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'seche-cheveux', 'refrigerateur', 'four a micro-ondes', 'sejours longue duree autorises'"
Appartement a 200m de la mer,,"Yves, Nouvelle-Aquitaine, France",90 EUR ,,770 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Parking gratuit sur place', 'TV HD', 'Lave-linge', 'Climatisation', 'Depot de bagages autorise', 'Seche-cheveux', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/933949933847126860?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_oHMH2AYASJskEUpY&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.0542,-1.0761,2,01/06/2024 - 30/09/2024,Yves,933949933847126860,90,appartement,"'acces plage ou bord de mer', 'cuisine', 'parking gratuit sur place', 'tv hd', 'lave-linge', 'climatisation', 'depot de bagages autorise', 'seche-cheveux', 'refrigerateur', 'four a micro-ondes'"
Charmant appartement type loft proche lac&plage,Logement entier : appartement en residence . Chez Sebastien2 voyageurs *  * 1 chambre *  * 1 lit *  * 1 salle de bain,"Aytre, Nouvelle-Aquitaine, France",46 EUR ,,395 EUR,"4,90 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Abri voiture gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Refrigerateur']",https://www.airbnb.fr/rooms/34526870?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_0hdotWRYB3oEuT1E&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.13346,-1.12837,0,01/06/2024 - 30/09/2024,Aytre,34526870,46,appartement,"'acces plage ou bord de mer', 'cuisine', 'abri voiture gratuit sur place', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'refrigerateur'"
"Location tres calme, plage 500 m, commerces 200 m",Logement entier : logement . Chez Christine2 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Angoulins, Nouvelle-Aquitaine, France",90 EUR ,,770 EUR,"5,0 *",2 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Lit pour bebe\xa0: disponible sur demande', 'Lit parapluie\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/730412097813085023?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_dY2oZd0vct6YMmOa&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.09751,-1.09744,0,01/06/2024 - 30/09/2024,Angoulins,730412097813085023,90,logement,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'lit pour bebe\xa0: disponible sur demande', 'lit parapluie\xa0: disponible sur demande'"
Chambre lit king size a louer Chez l'habitant,,"Chatelaillon-Plage, Poitou-Charentes, France",50 EUR ,,428 EUR,,1 lit king size ,1 chambre,,,"['Serrure ou verrou sur la porte de la chambre', 'Acces plage ou bord de mer', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Patio ou balcon\xa0: commun(e)', 'Arriere-cour', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/7379706?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=51667349&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_6zEeFLzJPO7UVJoo&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.0824,-1.09336,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,7379706,50,appartement,"'serrure ou verrou sur la porte de la chambre', 'acces plage ou bord de mer', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'patio ou balcon\xa0: commun(e)', 'arriere-cour', 'seche-cheveux', 'refrigerateur'"
Appartement  pres de la mer et de la thalasso.,,"Yves, Nouvelle-Aquitaine, France",60 EUR ,,549 EUR,,5 voyageurs ,1 chambre, 4 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)', 'Depot de bagages autorise', 'Lit pour bebe']",https://www.airbnb.fr/rooms/32798674?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_T8o6z6RSdgTbTn5H&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.05481,-1.08039,18,01/06/2024 - 30/09/2024,Yves,32798674,60,appartement,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)', 'depot de bagages autorise', 'lit pour bebe'"
La Grange 3*** Gite de charme a 10 mn des plages,Logement entier : logement . Chez David4 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Thaire, Nouvelle-Aquitaine, France",115 EUR ,,953 EUR,"4,89 *",4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 1\xa0place', ""Piscine Prive exterieure (disponible a certaines periodes, heures d'ouverture specifiques, bache de piscine, chauffee)"", ""Jacuzzi prive\xa0: disponible a certaines periodes, heures d'ouverture specifiques""]",https://www.airbnb.fr/rooms/48255666?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_OD2qLcjru06ee2KM&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,46.06488,-0.98459,0,01/06/2024 - 30/09/2024,Thaire,48255666,115,gite,"'vue sur la cour', 'vue sur le jardin', 'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 1\xa0place', ""piscine prive exterieure (disponible a certaines periodes, heures d'ouverture specifiques, bache de piscine, chauffee)"", ""jacuzzi prive\xa0: disponible a certaines periodes, heures d'ouverture specifiques"""
Studio neuf et moderne commune bord de mer,Logement entier : logement . Chez Corinne2 voyageurs *  * Studio *  * 1 lit *  * 1 salle de bain,"Angoulins, Nouvelle-Aquitaine, France",37 EUR ,,350 EUR,"4,87 *",2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Patio ou balcon', 'Seche-cheveux']",https://www.airbnb.fr/rooms/42634748?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_8ZFH4etZkgg5ZHGw&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,46.11101,-1.11333,0,01/06/2024 - 30/09/2024,Angoulins,42634748,37,appartement,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'patio ou balcon', 'seche-cheveux'"
Studio charmant proche La Rochelle,,"Aytre, Nouvelle-Aquitaine, France",45 EUR,41 EUR ,347 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Patio ou balcon\xa0: prive(e)', 'Lit pour bebe\xa0: disponible sur demande', 'Lit parapluie\xa0: disponible sur demande', 'Seche-cheveux']",https://www.airbnb.fr/rooms/26392864?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_UHL6pxRWLxXxlQll&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,46.13721,-1.12953,0,01/06/2024 - 30/09/2024,Aytre,26392864,45,appartement,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'patio ou balcon\xa0: prive(e)', 'lit pour bebe\xa0: disponible sur demande', 'lit parapluie\xa0: disponible sur demande', 'seche-cheveux'"
Charmant Appartement 2 a 4p. La Rochelle - Minimes,Logement entier : appartement . Chez Franck4 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"La Rochelle, Nouvelle-Aquitaine, France",78 EUR,68 EUR ,586 EUR,"4,86 *",4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Stationnement gratuit dans un garage sur place\xa0: 1\xa0place', 'TV HD 26""', 'Ascenseur', 'Lave-linge', 'Climatiseur portable', 'Patio ou balcon\xa0: prive(e)', 'Lit parapluie\xa0: disponible sur demande']",https://www.airbnb.fr/rooms/920070030122758134?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_%2BcH4%2FhPB%2Fp4I3UZ3&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,46.1415,-1.1621,12,01/06/2024 - 30/09/2024,La Rochelle,920070030122758134,78,appartement,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'stationnement gratuit dans un garage sur place\xa0: 1\xa0place', 'tv hd 26""', 'ascenseur', 'lave-linge', 'climatiseur portable', 'patio ou balcon\xa0: prive(e)', 'lit parapluie\xa0: disponible sur demande'"
Bel appartement piscine vue mer,,"Fouras, Nouvelle-Aquitaine, France",105 EUR ,,887 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Vue sur le port de plaisance', 'Acces a la plage', 'Cuisine', 'Parking gratuit sur place', 'Piscine Partage', 'Ascenseur', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/872492425979312490?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867467_pSlRHXdxkJfLsHFG&previous_page_section_name=1000&federated_search_id=960f42f7-b673-4d4c-8e06-b23000f415ed,45.9834,-1.0909,4,01/06/2024 - 30/09/2024,Fouras,872492425979312490,105,appartement,"""vue sur l'ocean"", 'vue sur le port de plaisance', 'acces a la plage', 'cuisine', 'parking gratuit sur place', 'piscine partage', 'ascenseur', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Studio aux portes de La Rochelle,,"Dompierre-sur-Mer, Nouvelle-Aquitaine, France",70 EUR ,,632 EUR,,4 voyageurs ,1 chambre, 4 lits , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', ""Piscine Partage interieure (disponible a certaines periodes, heures d'ouverture specifiques, chauffee, jouets pour la piscine)"", 'Television', 'Climatiseur portable', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/28048962?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867773_4c1LVrFJlb8NtK1T&previous_page_section_name=1000&federated_search_id=5e789c2d-7fed-4906-9e89-32f29b34c94a,46.18719,-1.06018,0,01/06/2024 - 30/09/2024,Dompierre-sur-Mer,28048962,70,appartement,"'vue sur le jardin', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', ""piscine partage interieure (disponible a certaines periodes, heures d'ouverture specifiques, chauffee, jouets pour la piscine)"", 'television', 'climatiseur portable', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Joli studio bord de mer,,"Port-des-Barques, Nouvelle-Aquitaine, France",90 EUR ,,811 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Parking gratuit sur place', 'Television', 'Patio ou balcon', 'Arriere-cour privee - Cloture integrale', 'Lit parapluie\xa0: disponible sur demande', 'Seche-cheveux']",https://www.airbnb.fr/rooms/902232037308092657?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867774_kUe1SmbY%2FaiU24jO&previous_page_section_name=1000&federated_search_id=5e789c2d-7fed-4906-9e89-32f29b34c94a,45.9403,-1.0843,0,01/06/2024 - 30/09/2024,Port-des-Barques,902232037308092657,90,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'parking gratuit sur place', 'television', 'patio ou balcon', 'arriere-cour privee - cloture integrale', 'lit parapluie\xa0: disponible sur demande', 'seche-cheveux'"
St. 2* 30m2 site ideal entre port et corderie.,Logement entier : appartement . Chez Philippe2 voyageurs *  * 1 chambre *  * 2 lits *  * 1 salle de bain,"Rochefort, Nouvelle-Aquitaine, France",35 EUR,30 EUR ,250 EUR,"4,71 *",2 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Ascenseur', 'Lave-linge (Gratuit) dans le logement', 'Seche-cheveux', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/26736828?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867774_fkEK87vhRVTSJn0q&previous_page_section_name=1000&federated_search_id=5e789c2d-7fed-4906-9e89-32f29b34c94a,45.94166,-0.95447,0,01/06/2024 - 30/09/2024,Rochefort,26736828,35,appartement,"'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'ascenseur', 'lave-linge (gratuit) dans le logement', 'seche-cheveux', 'refrigerateur', 'four a micro-ondes'"
